,Importance,Feature
159,0.0013565714005103879,DIAGNOSIS_MITRAL REGURGITATION
160,0.0013538846082661437,DIAGNOSIS_FEVER;NEUTROPENIA
161,0.001351982147103423,DIAGNOSIS_UPPER GI BLEED
162,0.0013263618240243985,DIAGNOSIS_ESOPHAGEAL RUPTURE
163,0.0012623389251111639,DIAGNOSIS_UTI/PYELONEPHRITIS
164,0.0012458584566853342,DIAGNOSIS_WORSEING RENAL FAILURE
165,0.0012221997997331699,DIAGNOSIS_DYSPNEA
166,0.0012202962521607975,DIAGNOSIS_ACUTE RENAL FAILURE;METASTATIC OVARIAN CANCER
167,0.0011865757743626147,DIAGNOSIS_PAIN CONTROL
168,0.0011865469565358999,DIAGNOSIS_MET CHOLANGIOCARCINOMA
169,0.0011442975725808387,DIAGNOSIS_ACUTE PARATITIS
170,0.0011020496691297027,DIAGNOSIS_RO MI;PNEUMONIA
171,0.001095048070982115,DIAGNOSIS_SMALL BOWEL OBSTRUCTION
172,0.0010810513105013755,ADMISSION_TYPE_ELECTIVE
173,0.001079564033373876,INSURANCE_Government
174,0.0010726392844308292,DIAGNOSIS_OVARIAN CANCER
175,0.0010702180049030204,ADMISSION_TYPE_URGENT
176,0.0010663185315803515,DIAGNOSIS_AORTIC STENOSIS\CATH
177,0.0010285761211148233,DIAGNOSIS_AORTIC VALVE DISEASE
178,0.0010227395579236087,ADMISSION_LOCATION_HMO REFERRAL/SICK
179,0.0010216039421177263,DIAGNOSIS_S/P MOTOR VEHICLE ACCIDENT
180,0.0010101129191244687,DIAGNOSIS_RESPIRATORY FAILIRE;TELEMETRY
181,0.0010078618557451545,DIAGNOSIS_SHORTNESS OF BREATH;CHEST PAIN
182,0.0009577906363460454,DIAGNOSIS_ABDOMINAL PAIN;ABDOMINAL MASS
183,0.0009557756491435737,DIAGNOSIS_DIARRHEA;ACUTE RENAL FAILURE
184,0.0009422285082710565,DIAGNOSIS_CHRONIC OBST PULM DISEASE
185,0.0009409559956720219,DIAGNOSIS_ACUTE MYELOGENOUS LEUKEMIA;DEEP VEIN THROMBOSIS
186,0.0009364839285123835,DIAGNOSIS_ABNORMAL ENDOSCOPY\EUS
187,0.0009251585851278568,DIAGNOSIS_LUNG CA
188,0.0009246628096051029,DIAGNOSIS_CEREBROVASCULAR ACCIDENT
189,0.0009061172114497907,DIAGNOSIS_SOFT TISSUE MASS
190,0.0008980396132972492,DIAGNOSIS_STATUS EPILEPTICUS
191,0.0008958887324024878,DIAGNOSIS_TRAUMA
192,0.0008893997863090465,DIAGNOSIS_LIVER FAILURE
193,0.0008839959415653747,Lactate_no test
194,0.0008671616388633105,DIAGNOSIS_SHORTNESS OF BREATH-HYPOTENSION
195,0.0008558905802355223,DIAGNOSIS_SEPTIC KNEE
196,0.0008382891910155544,DIAGNOSIS_HYPOTENSION-HEPATORENAL FAILURE
197,0.0008297568124443732,DIAGNOSIS_ACUTE RENAL FAILURE
198,0.0008176402554544977,DIAGNOSIS_(AML) ACUTE MYELOGENOUS LEUKEMIA
199,0.0008058247476140961,DIAGNOSIS_APML
200,0.000779548919944566,DIAGNOSIS_PERIPHERAL VASCULAR DISEASE
201,0.0007671461878230993,DIAGNOSIS_SEIZURE
202,0.0007651377463649327,DIAGNOSIS_CHOLANGITIS
203,0.0007470344415885807,DIAGNOSIS_SEVERE AORTIC STENOSIS;CONGESTIVE HEART FAILURE;SEVERE BILATERAL LEG PAIN\CATH
204,0.0007433921880498396,DIAGNOSIS_RP BLEED/ HEMATOMA
205,0.0007332434283925668,DIAGNOSIS_SCROTAL EDEMA
206,0.0007195666496675274,DIAGNOSIS_SEIZURES
207,0.0007171103021535397,"Hematocrit, Calculated_no test"
208,0.000715552602267284,DIAGNOSIS_ASCITES; CIRRHOSIS
209,0.0007114834118674903,MARITAL_STATUS_SEPARATED
210,0.0007109519987931076,DIAGNOSIS_PELVIC FRACTURE
211,0.0006957590560721495,DIAGNOSIS_COLON CANCER/SDA
212,0.0006888907221347277,DIAGNOSIS_HERNIA
213,0.0006880394950582379,DIAGNOSIS_HEPATO;BILIARY RESSECTION;VRE
214,0.0006854174350070032,DIAGNOSIS_R/O HEAD BLEED; S/P KIDNEY TX
215,0.0006848684800740448,DIAGNOSIS_PANCREATITS
216,0.0006839046643261523,Hematocrit_delta
217,0.0006765636879015539,DIAGNOSIS_AML;S/P BONE MARROW TRANSPLANT
218,0.0006702020407786054,DIAGNOSIS_CARDIAC ARREST
219,0.0006689960213969533,DIAGNOSIS_FEVER-S/P LIVER TRANSPLANT
220,0.0006607594008479326,DIAGNOSIS_R/O SEPSIS /ERCP
221,0.0006602797302066091,Hemoglobin_Blood_Gas_no test
222,0.0006569264539674646,DIAGNOSIS_CHF;AORTIC STENOSIS
223,0.0006544303877335943,DIAGNOSIS_ARTERIAL INSUFFICIENCY
224,0.0006468429743031015,DIAGNOSIS_CIRRHOSIS W/ ASCITES\REDO TIPS /SDA
225,0.0006345146561282398,DIAGNOSIS_GI BLEED SCHLEROSING CHOLANGITIS
226,0.0006285885535544372,DIAGNOSIS_CIRRHOSIS;ETOH WITHDRAWAL
227,0.0006242695199832871,DIAGNOSIS_HYPERTENSIVE EMERGENCY
228,0.0006233076862008114,DIAGNOSIS_UNSTABLE ANGINA
229,0.0006143755406916225,DIAGNOSIS_AORTIC VALVE DISEASE\AORTIC VALVULOPLASTY
230,0.0006142006403777736,DIAGNOSIS_A-FLUTTER
231,0.000609180800948432,DIAGNOSIS_PNEUMONIA;TELEMETRY
232,0.0006043353685731159,DIAGNOSIS_(AML) ACUTE MYELOGENOUS LEUKEMIA;HYPOTENSION
233,0.0005964239558318783,"Hematocrit, Calculated_normal"
234,0.0005916397431941893,DIAGNOSIS_AAA REPAIR
235,0.0005906693825555178,DIAGNOSIS_ESOPHAGEAL MASS\EUS
236,0.0005860480874374564,DIAGNOSIS_AMC
237,0.0005847243198907368,DIAGNOSIS_PNEUMONIA;DELIRIUM;HYPERCALCEMIA
238,0.0005630190655314273,DIAGNOSIS_BOWEL OBSTRUCTION
239,0.0005619507189519777,DIAGNOSIS_CORONARY ARTERY DISEASE\CATH
240,0.0005611078255144766,DIAGNOSIS_CHEST PVD
241,0.0005605431431277004,DIAGNOSIS_CELLULITIS
242,0.0005585071817629097,DIAGNOSIS_DEEP VEIN THROMBOSIS
243,0.0005574953801909737,Hemoglobin_Blood_Gas_normal
244,0.0005495401356312532,DIAGNOSIS_DRAINAGE OF BURRHOLE
245,0.0005479512451832655,DIAGNOSIS_EPIDURAL ABCESS
246,0.0005469472886711501,DIAGNOSIS_ASPIRATION-ATRIAL FIB
247,0.0005464059470052071,DIAGNOSIS_COCAINE OVERDOSE
248,0.0005458622972468356,DIAGNOSIS_AORTIC VALVE VEGETATION
249,0.000538121421329197,DIAGNOSIS_S/P FALL
250,0.0005378816345544714,DIAGNOSIS_ORGAN DONOR ACCOUNT
251,0.0005312625554927173,DIAGNOSIS_HIP FRACTURE
252,0.000524426053759036,DIAGNOSIS_NON Q WAVE MYOCARDIAL INFARCTION\CATH
253,0.0005229902673990665,DIAGNOSIS_MULTIPLE MYELOMA;STATUS POST BONE MARROW TRANSPLANT
254,0.0005219348546197764,ADMISSION_LOCATION_TRANSFER FROM SKILLED NUR
255,0.0005137563325556036,DIAGNOSIS_PULMONARY EMBOLUS
256,0.0005116227676692656,DIAGNOSIS_CONGESTIVE HEART FAILURE;ATRIAL FIBRILATION
257,0.0005101478354551189,DIAGNOSIS_HEMATURIA
258,0.0005080906815700801,DIAGNOSIS_VFIB ARREST;TELEMETRY
259,0.0005072068608135272,DIAGNOSIS_INTRACRANIAL HEMORRHAGE;TELEMETRY
260,0.0005025209037437197,Hemoglobin_Hematology_delta
261,0.0004994105686718615,DIAGNOSIS_ATRIAL FIBRILLATION
262,0.0004968106831238323,"DIAGNOSIS_DIARRHEA,DEHYDRATION"
263,0.0004932275936639456,DIAGNOSIS_DEHYDRATION
264,0.0004929438882935476,DIAGNOSIS_HEART FAILURE
265,0.000492349075260783,DIAGNOSIS_LUNG MASS LEFT/SDA
266,0.0004918450475959915,DIAGNOSIS_S/P POSTERIOR LAMINECTOMY
267,0.0004913311079439044,DIAGNOSIS_NON-HODGKINS LYMPHOMA;FEBRILE;NEUTROPENIA
268,0.0004893187544018055,DIAGNOSIS_PNEUMONIA; CELLULITIS; DVT
269,0.0004891780146960747,DIAGNOSIS_SEPSIS;ALTERED MENTAL STATUS
270,0.0004842973684943488,"DIAGNOSIS_FEVER,ABDOMIAL PAIN"
271,0.00047387349553710943,DIAGNOSIS_ENCEPHALOPATHY
272,0.0004683343275761166,DIAGNOSIS_AMPULLARY MASS/SDA
273,0.00046325474067661983,DIAGNOSIS_VARICEAL BLEED
274,0.0004588526518398756,DIAGNOSIS_RESPIRATORY DISTRESS
275,0.00045474546925883643,DIAGNOSIS_CORONARY ARTERY DISEASE;CHEST PAIN\CATH
276,0.00045274218409010266,DIAGNOSIS_ACUTE LYMPHOBLASTIC LEUKEMIA
277,0.0004444278154148236,DIAGNOSIS_PANCREATITIS-GALL STONES
278,0.0004398223073548296,DIAGNOSIS_BILE DUCT OBSTRUCTION
279,0.0004395026473348805,DIAGNOSIS_ALTERED MENTAL STATUS;TELEMETRY
280,0.00043079391497044696,DIAGNOSIS_HEAD BLEED
281,0.00042719452634203456,DIAGNOSIS_ISCHEMIC BOWEL
282,0.0004248711409865456,DIAGNOSIS_POSSIBLE MI
283,0.00041774240823236553,DIAGNOSIS_BRAIN TUMOR/SDA
284,0.00041486229682105265,DIAGNOSIS_HYDROCEPHALUS/SDA
285,0.0004122035938301078,DIAGNOSIS_UTI;PYLONEPHRITIS
286,0.0004091696934417498,DIAGNOSIS_S/P CARDIAC ARREST
287,0.0004069485220169198,DIAGNOSIS_CEREBROVASCULAR ACCIDENT;TELEMETRY
288,0.00040631350594584837,DIAGNOSIS_ABDOMINAL AORTIC ANEURYSM
289,0.000405603897731805,"DIAGNOSIS_NEW BRAIN MASS, CONFUSION, SEIZURES"
290,0.00040401321469457375,DIAGNOSIS_SUBDURAL BLEED
291,0.00040387716121472703,DIAGNOSIS_ATHEROSCLEROSIS W/ CLAUDICATION/SDA
292,0.0004038141997015283,DIAGNOSIS_ACUTE SUBDURAL HEMATOMA
293,0.00040000240609412805,Magnesium_no test
294,0.0003973810698182342,DIAGNOSIS_ANEMIA;ACUTE RENAL FAILURE;TELEMETRY
295,0.000395641277366746,DIAGNOSIS_HYPERKALEMIA
296,0.00039303966660962094,DIAGNOSIS_HEPATORENAL SYNDROME
297,0.0003925707558581401,DIAGNOSIS_ENDOCARDITIS
298,0.0003823530031405667,DIAGNOSIS_LUNG CA/SDA
299,0.0003770327428364188,DIAGNOSIS_INFERIOR MYOCARDIAL INFARCTION\CARDIAC CATH
300,0.0003769321828021492,DIAGNOSIS_ETOH WITHDRAWAL;CIRRHOSIS
301,0.0003749315070502116,DIAGNOSIS_RENAL FAILURE;HEPATITIS;COAGULOPATHY
302,0.0003683173357949124,DIAGNOSIS_CONGESTIVE HEART FAILURE;ATRIAL FIBRILLATION
303,0.0003669292271862775,DIAGNOSIS_PNEUMONIA;HYPOXIA
304,0.0003617901704399949,DIAGNOSIS_TRANSIENT ISCHEMIC ATTACK
305,0.0003603774907453221,DIAGNOSIS_CONFUSION
306,0.00035796367625547375,DIAGNOSIS_LEFT MAIN STEM OBSTRUCTION
307,0.0003546389113152556,DIAGNOSIS_MI
308,0.00035002496225513885,DIAGNOSIS_NEUTROPENIA
309,0.0003496181782880359,DIAGNOSIS_HYPOTENSION;SUBARACHNOID HEMORRHAGE
310,0.00034804980120968574,DIAGNOSIS_CHEST PAIN;CORONARY ARTERY DISEASE
311,0.00034369678464757055,DIAGNOSIS_CHOLECYSTITIS
312,0.00034098277848424027,"DIAGNOSIS_HYPONATREMIA,PNEUMONIA,DEHYDRATION"
313,0.0003355393548869209,DIAGNOSIS_LIVER TRANFER
314,0.00033296729120850066,DIAGNOSIS_AORTIC DISSECTION;STROKE
315,0.00033031771536995826,DIAGNOSIS_PERIPHERAL VASCULAR DISEASE;CELLULITIS LEFT HEEL
316,0.00032202346199526355,DIAGNOSIS_SEIZURE;STATUS EPILEPTICUS
317,0.0003193382382076978,DIAGNOSIS_BILIARY STRICTURE/SDA
318,0.00031662014696704204,DIAGNOSIS_AFLUTTER;NEW MASS
319,0.00031466263982486004,DIAGNOSIS_PNEUMONIA;CHANGE IN MENTAL STATUS;TELEMETRY;
320,0.0003100200985997745,DIAGNOSIS_ALCOHOLIC CIRRHOSIS
321,0.00030517222205763935,DIAGNOSIS_STATUS POST PULSELESS ELECTRICAL ACTIVITY ARREST
322,0.00030484225156290445,DIAGNOSIS_CEREBRAL VASCULAR ACCIDENT
323,0.0003047845674963626,DIAGNOSIS_MR\MITRAL VALVE REPLACEMENT MINIMALLY INVASIVE APPROACH/SDA
324,0.0003007789854757966,DIAGNOSIS_PULMONARY EMBOLIS
325,0.0002989957398534333,DIAGNOSIS_CVA
326,0.0002976863391677211,DIAGNOSIS_ACUTE RENAL FAILURE;HYPERNATREMIA;MENTAL STATUS CHANGES
327,0.00029327793395409634,DIAGNOSIS_PTC FOR CHOLESTASIS
328,0.0002925509768695626,INSURANCE_Self Pay
329,0.00028925693814557625,DIAGNOSIS_ST SEGMENT ELEVATION MYOCARDIAL INFARCTION;VENTRICULAR SEPTAL DEFECT;RIGHT TO LEFT SHUNT\CARDIAC CATHETERIZATION
330,0.0002880546743352722,DIAGNOSIS_BOWEL OBSRUCTION
331,0.0002843473971513487,DIAGNOSIS_PANCREATIC MASS/SDA
332,0.0002768286169962454,DIAGNOSIS_ASCITIES
333,0.00027504782417233617,DIAGNOSIS_URINARY TRACT INFECTION-PYELONEPHRITIS
334,0.000272937101933945,DIAGNOSIS_STERNAL WOUND INFECTION
335,0.0002728540338527854,DIAGNOSIS_LEFT LOWER EXTREMITES;INFECTED RIGHT FOOT WOUND
336,0.0002713845084992351,DIAGNOSIS_ST ELEVATION MI; RESPIRATORY FAILURE\CATH
337,0.0002707341454475055,DIAGNOSIS_INTRAPARENCHMAL HEMORRHAGE
338,0.0002680927393821961,DIAGNOSIS_INCARCERATED HERNIA
339,0.00026347769706048125,DIAGNOSIS_ASPIRATION PNEUMONIA;SEPSIS;LYMPHOMA
340,0.00026044725809967593,"DIAGNOSIS_ELEVATED WEIGHT BEARING WITH CRUTCHES,HYPOTENSION"
341,0.00026038070062769046,DIAGNOSIS_LOWER EXTREMITY ARTHROSLOROSIS/SDA
342,0.00025222928164107686,DIAGNOSIS_RIGHT MIDDLE LOBE COLLAPSED;SEPSIS/SDA
343,0.0002482358322322847,DIAGNOSIS_BLADDER CANCER
344,0.00024350943413398743,DIAGNOSIS_ASCITES MALNUTRITION
345,0.00024280237238752264,DIAGNOSIS_FEVER/NEUTROPENIA
346,0.00024228556559559883,DIAGNOSIS_CIRRHOSIS;ABDOMINAL PAIN
347,0.000241162959626338,DIAGNOSIS_STROKE;TRANSIENT ISCHEMIC ATTACK
348,0.0002380016144551073,DIAGNOSIS_ASTHMA;COPD EXACERBATION
349,0.00023350548417824037,DIAGNOSIS_FALL;MULTITRAUMA
350,0.000231449877251574,DIAGNOSIS_FEBRILE NEUTROPENIA
351,0.00023112427206956241,DIAGNOSIS_ISCHEMIC RIGHT FOOT;RENAL INSUFFIENCY
352,0.00022961091737202206,DIAGNOSIS_PLEURAL EFFUSION
353,0.00022753489235974038,DIAGNOSIS_LYMPHOMA;DEHYDRATION;PAIN CONTROL
354,0.0002268279625238094,DIAGNOSIS_RENAL CANCER/SDA
355,0.00022654832028300192,DIAGNOSIS_COLON CA/SDA
356,0.00022488414425839615,"DIAGNOSIS_FEVER, RECTAL BLEED, OVARIAN CANCER"
357,0.000222698729832537,DIAGNOSIS_SUBDURAL HEMORRHAGE;SUBARACHNOID HEMATOMA;FALL
358,0.00022232543148151843,DIAGNOSIS_S/P KIDNEY TRANSPLANT;URINARY RETINTION
359,0.0002168508031526159,DIAGNOSIS_BACTEREMIA
360,0.0002082691345053036,"DIAGNOSIS_LEG EDEMA,CELLULITIS"
361,0.0002074481258004279,DIAGNOSIS_ENTEROCUTANEOUS FISTULA
362,0.00020698530878389434,DIAGNOSIS_BRIGHT RED BLOOD PER RECTUM;LOWER GI BLEED
363,0.00020496737665420855,DIAGNOSIS_CHEST PAIN/RENAL FAILURE
364,0.00020474392499852064,DIAGNOSIS_R/O SEPSIS
365,0.00020414250641675397,DIAGNOSIS_HIGH WBC;TELEMETRY
366,0.00020153871917075894,DIAGNOSIS_COFFEE GROUND EMESIS
367,0.00020056475084973487,DIAGNOSIS_FEVER;COUGH
368,0.00020035716233602168,DIAGNOSIS_ASPIRATION PNEUMONIA
369,0.00019731444257260077,DIAGNOSIS_HEPATIC ENCEP
370,0.00019687932059380428,DIAGNOSIS_STROKE;TELEMETRY;TRANSIENT ISCHEMIC ATTACK
371,0.00019679790765815875,PT_no test
372,0.00019440353235532768,DIAGNOSIS_MYOCARDIAL INFARCTION\CATH
373,0.00019288204255492756,DIAGNOSIS_HEMOPTESIS;RESPIRATORY FAILURE;LEUKEMIA
374,0.00019148725644025754,DIAGNOSIS_GI BLEED;SEPSIS
375,0.0001895380131698323,DIAGNOSIS_FEVER-NEUTROPENIA
376,0.00018767227949456947,DIAGNOSIS_ST ELELEVATION MI
377,0.0001850494953992918,DIAGNOSIS_WOUND INFECTION
378,0.00018339163602297244,DIAGNOSIS_RIGHT LOWER LOBE CANCER/SDA
379,0.00018287376564515118,DIAGNOSIS_PULMONARY INFILTRATE
