,Importance,Feature
124,0.0012162032458409952,DIAGNOSIS_ALTERED MENTAL STATUS;TELEMETRY
125,0.0012019671772515435,DIAGNOSIS_(AML) ACUTE MYELOGENOUS LEUKEMIA
126,0.0011926505643091278,DIAGNOSIS_CONGESTIVE HEART FAILURE;TELEMETRY
127,0.0011924150564399936,DIAGNOSIS_MYELODYSPLASTIC SYNDROME\BONE MARROW TRANSPLANT
128,0.0011830601132501865,DIAGNOSIS_CONGESTIVE HEART FAILURE;RULE OUT CORONARY ARTERY DISEASE;ATRIAL FIBRILLATION\CATH
129,0.0011675368766162972,DIAGNOSIS_ANEMIA
130,0.0011625762214537852,DIAGNOSIS_DYSPNEA
131,0.0011583140596631005,DIAGNOSIS_S/P MOTOR VEHICLE ACCIDENT
132,0.0011469524562867472,DIAGNOSIS_ISCHEMIC LEFT FOOT/SDA
133,0.0011259959073032788,DIAGNOSIS_SUBDURAL HEMATOMA
134,0.0011234311215581156,DIAGNOSIS_GASTRO CUTANEOUS FISTULA
135,0.0011230230922686397,DIAGNOSIS_DIABETIC KETOACIDOSIS
136,0.001105904365412771,DIAGNOSIS_HEPATIC FAILURE
137,0.0010905021581148837,DIAGNOSIS_INTRACRANIAL BLEED
138,0.0010866409985071828,DIAGNOSIS_S/P FALL
139,0.0010820918612743746,ADMISSION_TYPE_EMERGENCY
140,0.0010664619170850142,DIAGNOSIS_RENAL FAILURE
141,0.001062382275601868,DIAGNOSIS_CHEST PAIN
142,0.001060623504538667,White Blood Cells_delta
143,0.0010027743092325748,DIAGNOSIS_HEMORRHAGIC STROKE
144,0.0009860125080208935,DIAGNOSIS_MULTIPLE GUNSHOT WOUNDS
145,0.000985585021965062,DIAGNOSIS_CHOLANGIOCARCINOMA/SDA
146,0.0009728488328661418,DIAGNOSIS_HUMAN IMMUNODEFIENCY VIRUS;MULTIPLE BRAIN LESIONS
147,0.0009350483069468458,DIAGNOSIS_HEADACHE
148,0.0009235803222074738,DIAGNOSIS_GASTROINTESTINAL BLEED
149,0.0009102870116202286,Urea Nitrogen_no test
150,0.0009044265966285709,DIAGNOSIS_SEIZURES
151,0.0009012213595173396,DIAGNOSIS_R HIP FX
152,0.0008950269028744605,DIAGNOSIS_COLITIS
153,0.0008946821870294112,DIAGNOSIS_ACUTE MYOCARDIAL INFARCTION\CATH
154,0.00088892450841294,Creatinine_no test
155,0.0008857265119276464,DIAGNOSIS_SEIZURE
156,0.0008710171252869362,DIAGNOSIS_NEW FISTULA
157,0.0008632498678160242,DIAGNOSIS_UNSTABLE ANGINA
158,0.0008599939927467989,ADMISSION_TYPE_URGENT
159,0.0008549636849419442,DIAGNOSIS_HEAD BLEED
160,0.0008502774165675134,DIAGNOSIS_INTRACUTANEOUS FISTULA
161,0.0008056578429900143,DIAGNOSIS_BLUNT TRAUMA
162,0.0008045334637567833,DIAGNOSIS_NON HODGKINS LYMPHOMA
163,0.0007929271168474397,DIAGNOSIS_FUNGEMIA;BREAST CANCER;STATUS POST KIDNEY TRANSPLANT
164,0.0007923603101636515,DIAGNOSIS_ELEVATED LIVER FUNCTION TESTS
165,0.0007858774394981382,DIAGNOSIS_OPEN WOUND ON SKULL
166,0.0007805029823955262,Chloride_no test
167,0.0007781946491837731,PT_no test
168,0.0007751272903118432,DIAGNOSIS_SHORTNESS OF BREATH
169,0.0007704312049767374,INSURANCE_Self Pay
170,0.000765602304178387,DIAGNOSIS_BILIARY LEAK/SDA
171,0.0007631373503008835,DIAGNOSIS_NON HODGKINS LYMPHOMA\BONE MARROW TRANSPLANT
172,0.0007507125686210605,DIAGNOSIS_CERVICAL CA/SDA
173,0.0007418588918252468,DIAGNOSIS_STROKE;TELEMETRY;TRANSIENT ISCHEMIC ATTACK
174,0.0007336770692038179,DIAGNOSIS_WOUND INFECTION R/O SEPSIS
175,0.0007332589061321838,DIAGNOSIS_LYMPHOMA
176,0.0007314907855343466,DIAGNOSIS_ACUTE MYELOID LEUKEMIA\BONE MARROW TRANSPLANT
177,0.0007309021441540236,DIAGNOSIS_SMALL BOWEL OBSTRUCTION
178,0.0007104438261878024,MARITAL_STATUS_UNKNOWN (DEFAULT)
179,0.0007067126854910263,DIAGNOSIS_ACUTE LEUKEMIA
180,0.0006987579153758102,DIAGNOSIS_BRAIN TUMOR
181,0.0006936187577397542,DIAGNOSIS_ETOH WITHDRAWAL SEIZURES
182,0.0006927343417566029,DIAGNOSIS_CELLULITIS
183,0.0006914454216152353,DIAGNOSIS_PERIPHERAL VASCULAR DISEASE;ISCHEMIC LEFT FOOT
184,0.0006866149130693811,DIAGNOSIS_ANKLE FRACTURE
185,0.0006821669494612856,INR(PT)_no test
186,0.0006784739357395364,DIAGNOSIS_NON-SURGICAL BOWEL OBSTRUCTION
187,0.0006767013119517944,DIAGNOSIS_NON-HODGKIN'S LYMPHOMA\BONE MARROW TRANSPLANT
188,0.0006743315242066871,DIAGNOSIS_FEVER;TELEMETRY
189,0.0006583398753091191,MARITAL_STATUS_SEPARATED
190,0.0006571562105109394,DIAGNOSIS_PLEURAL EFFUSION;LEFT LOWER LOBE MASS
191,0.0006554638552517351,DIAGNOSIS_CLOSED LOOP OBSTRUCTION
192,0.0006529215140388311,DIAGNOSIS_ACUTE RENAL FAILURE/LIVER FAILURE
193,0.0006514800529248015,DIAGNOSIS_COPD EXACERBATION
194,0.0006496442795369987,Hemoglobin_Hematology_delta
195,0.0006458635865995562,DIAGNOSIS_MITRAL VALVE REGURGITATION;VENTRICULAR TACHYCARDIA
196,0.000644200125974698,DIAGNOSIS_PEDESTRIAN STRUCK
197,0.0006437968769829034,DIAGNOSIS_STATUS POST COLECTOMY;ANASTOMOSIS LEAK
198,0.0006376488154653532,DIAGNOSIS_WOUND INFECTION
199,0.0006351921465430573,DIAGNOSIS_ABDOMINAL AORTIC ANEURYSM
200,0.0006308260558987916,DIAGNOSIS_HYPOPHARYNGEAL TUMOR
201,0.0006300174826626019,DIAGNOSIS_ATRIAL FIBRILLATIOM
202,0.0006212224790938832,DIAGNOSIS_LOWER GI BLEED
203,0.0006182772806814976,DIAGNOSIS_HYPOTENSION
204,0.0006171860705960105,Phosphate_delta
205,0.0006133485172724899,DIAGNOSIS_ESOPHAGEAL CA/SDA
206,0.0006095328788714233,DIAGNOSIS_N/V/D
207,0.0006079492708290214,DIAGNOSIS_PNA;CHANGE IN MENTAL STATUS
208,0.0005993963430734602,DIAGNOSIS_THROMBOCYTOPENIA
209,0.0005988034722180353,DIAGNOSIS_WEAKNESS
210,0.0005824327370066265,DIAGNOSIS_SPINAL FRACTURE
211,0.0005788021792023345,DIAGNOSIS_ENDOCARDITIS
212,0.0005761064364589473,DIAGNOSIS_LUNG CA/SDA
213,0.000575603624954888,DIAGNOSIS_TACCHYCARDIA/BRADYCARDIA;ATRIAL FLUTTER\A-FLUTTER ABLATION;BV PACER
214,0.0005674638078707869,DIAGNOSIS_CEREBELLAR BLEED
215,0.0005638354056139809,DIAGNOSIS_ACUTE SUBDURAL HEMATOMA
216,0.000561945221871808,"DIAGNOSIS_CHEST PAIN,GALLSTONE,PANCREATITIS"
217,0.0005567485510514099,DIAGNOSIS_ACUTE MONOCYTIC LEUKEMIA\BONE MARROW TRANSPLANT
218,0.0005562233041034748,DIAGNOSIS_SEPTIC SHOCK
219,0.0005535250363876443,DIAGNOSIS_BACTEREMIA
220,0.0005521494298134891,DIAGNOSIS_BACTERIAL PERITONITIS
221,0.0005489050809662267,DIAGNOSIS_STROKE;TELEMETRY
222,0.0005472498441580545,DIAGNOSIS_BARRETT'S W/ HIGH GRADE DYSPLSIA/SDA
223,0.0005467455781672392,DIAGNOSIS_RULE OUT BOWEL PERFORATION
224,0.000546710850047346,DIAGNOSIS_UPPER GI BLEED
225,0.0005359689407424099,DIAGNOSIS_ENDOCARDITIS; S/P KIDNEY TRANSPLANT
226,0.0005157484732924908,DIAGNOSIS_SEPTIC ARTHRITIS
227,0.0005107040675557957,DIAGNOSIS_ABDOMINAL ABCESS
228,0.0005053500195262861,DIAGNOSIS_BOWEL OBSTRUCTION
229,0.0005052008754376985,DIAGNOSIS_DEHYDRATION
230,0.00048825966099421694,DIAGNOSIS_PROBABLE ACUTE LEUKEMIA;PNEUMONIA
231,0.0004866223851863773,DIAGNOSIS_MEDIASTINAL MASS
232,0.0004798157122491044,DIAGNOSIS_PELVIC MASS/SDA
233,0.0004771765250238127,DIAGNOSIS_PREMATURITY/S/P SURGERY
234,0.00046776786057773896,DIAGNOSIS_LEFT LEG INFECTION
235,0.0004660505817310903,DIAGNOSIS_PULMONARY EMBOLIS
236,0.0004645281031411751,DIAGNOSIS_NECROTIZING PANCREATITIS
237,0.0004617611579047272,DIAGNOSIS_PNEUMONIA;TELEMETRY
238,0.00046068789351349544,DIAGNOSIS_SEPSIS;METHICILLIN RESISTANT STAPH AUREUS
239,0.0004551025313235939,DIAGNOSIS_PNEUMONIA;CEREBELLUM LESION
240,0.00045348230070877353,DIAGNOSIS_BRAIN MASS
241,0.00045313155669488307,DIAGNOSIS_RUPTURED AAA
242,0.00045119093423296933,DIAGNOSIS_EMPYEMA
243,0.0004480672124052716,DIAGNOSIS_SAH
244,0.0004467465112406121,DIAGNOSIS_CERVICAL 1-2 FRACTURE; ETOH WITHDRAWAL
245,0.00044594922765010684,DIAGNOSIS_ELEVATED CREATININE-DEHYDRATION
246,0.0004434034284039388,"DIAGNOSIS_CONGESTIVE HEART FAILURE,RENAL FAILURE,ACIDOSIS"
247,0.0004399513652424409,DIAGNOSIS_GUN SHOT WOUND
248,0.00043969147387415625,DIAGNOSIS_KIDNEY LESION;S/P KIDNEY;BLOOD IN URINE
249,0.0004390965583712384,"DIAGNOSIS_HERNIA,HEMATURIA,S/P LIVER TX"
250,0.00043274971877643135,DIAGNOSIS_CORONARY ARTERY DISEASE\CATH
251,0.00043250771851122437,DIAGNOSIS_GASROINTESTINAL BLEED;ACUTE RENAL FAILURE;ALTERED MENTAL STATUS
252,0.0004313364850636541,DIAGNOSIS_ESOPHAGEAL CANCER/SDA
253,0.0004278888691946937,DIAGNOSIS_ACUTE CORONARY SYNDROME
254,0.0004251839231045708,DIAGNOSIS_MENINGITIS
255,0.0004250142903026029,DIAGNOSIS_BACK PAIN
256,0.00042472773765740544,DIAGNOSIS_HEMOPTYSIS
257,0.00042409921803442536,DIAGNOSIS_PACREATITIS/SEPSIS
258,0.00042233188748357303,DIAGNOSIS_ESOPHAGEAL CANCER
259,0.0004210187125464729,DIAGNOSIS_VENTRAL HERNIA/SDA
260,0.0004163778775771131,DIAGNOSIS_CEREBELLAR HEMORRHAGE
261,0.0004052833943704649,DIAGNOSIS_LINE INFECTION
262,0.0004020373825974923,DIAGNOSIS_EPIDURAL ABSCESS
263,0.0003978609316590167,DIAGNOSIS_ABDOMINAL AORTIC ANEURYSM/SDA
264,0.0003975602595756701,DIAGNOSIS_HEAD BLEED;TELEMETRY
265,0.00039473395311029997,DIAGNOSIS_TIB FIB FRACTURE
266,0.00038974306489061904,DIAGNOSIS_TRACHEOMALACIA/SDA
267,0.0003879939947664847,DIAGNOSIS_ACUTE MYELOGENOUS LEUKEMIA\CHEMO
268,0.0003878189587765513,DIAGNOSIS_TRAUMA
269,0.00038567388792301593,"DIAGNOSIS_UPPER AIRWAY RESTRICTION, LEUKEMIA"
270,0.0003838344807021573,DIAGNOSIS_MANDIBLE FRACTURE
271,0.00038299424656047137,DIAGNOSIS_OBSTRUCTION
272,0.00038122506752642104,DIAGNOSIS_RIGHT HIP FRACTURE
273,0.00038025470119124933,DIAGNOSIS_NAUSEA;VOMITING;DIARRHEA
274,0.00037502294512040303,DIAGNOSIS_ENTEROCUTANEUS FISTULA
275,0.00037137833282833917,DIAGNOSIS_CHRON'S FLARE
276,0.00036767718534184204,DIAGNOSIS_RIGHT HIP HARDWARE DISLOCATION
277,0.0003662313695824179,DIAGNOSIS_DISSECTING AORTIC ANEURYSM
278,0.0003654385033698376,DIAGNOSIS_BRADYCARDIA
279,0.00036286078849684015,DIAGNOSIS_TRACHEAL MALACIA
280,0.00036225159636483123,Hematocrit_delta
281,0.00036159156399764587,DIAGNOSIS_LUNG MASS
282,0.0003607152631775337,DIAGNOSIS_WEIGHT LOSS
283,0.0003590446213721914,DIAGNOSIS_RIGHT LOWER LEG ISCHEMIA;RIGHT LEG INFRACTION;RULE OUT TUBERCULOSIS
284,0.00035552235840343447,DIAGNOSIS_INTRACRANIAL HEMORRHAGE;TELEMETRY
285,0.00035405151354812365,DIAGNOSIS_URINARY TRACT INFECTION;PYELONEPHRITIS;TELEMETRY
286,0.00035281033603374624,DIAGNOSIS_SUBARCHNOID HEMORRHAGE;TELEMETRY
287,0.0003501458190199192,DIAGNOSIS_BLADDER CANCER/SDA
288,0.0003495530563067147,DIAGNOSIS_RECTAL CARCINOMA/SDA
289,0.00034397381729381316,ADMISSION_LOCATION_TRANSFER FROM SKILLED NUR
290,0.00034328317938129465,DIAGNOSIS_ACUTE CVA
291,0.00034011880176301664,DIAGNOSIS_PULMONARY EMBOLI
292,0.00034000762132227973,DIAGNOSIS_ASPIRATION-RESPIRATORY FAILURE
293,0.0003382618778160248,DIAGNOSIS_PNEUMONIA;SEPTIC ARTHRITIS;ACUTE LEUKEMIA
294,0.00033592737749274987,DIAGNOSIS_ACUTE LYMPHOCYTIC LEUKEMIA
295,0.000335830748663733,DIAGNOSIS_RESPIRATORY DISTRESS
296,0.0003353347194033735,DIAGNOSIS_INTERCRANIAL HEMORRHAGE
297,0.00033390894154910756,DIAGNOSIS_PREOP KIDNEY
298,0.0003325161836857616,"DIAGNOSIS_CIRRHOSIS,FEVER"
299,0.00033226670145606316,DIAGNOSIS_ARDS
300,0.0003298634536308605,DIAGNOSIS_HIP FRACTURE
301,0.00032651952304032085,"DIAGNOSIS_ASTHMA, COPD EXACERBATION"
302,0.0003229082719175897,DIAGNOSIS_S/P ARREST
303,0.0003228346590947366,"DIAGNOSIS_ASCITES,CIRRHOSIS,RENAL FAILURE"
304,0.0003223837121580635,"DIAGNOSIS_MANIA, ANEMIA, LE EDEMA"
305,0.00031813259477327403,DIAGNOSIS_CELLULITIS;POSSIBLE LEUKEMIA
306,0.0003178975303855963,DIAGNOSIS_GI BLEED
307,0.00031620378978111717,DIAGNOSIS_LOWER GASTROINTESTINAL BLEED
308,0.0003130546009495114,DIAGNOSIS_ISCHEMIC ULCERS INFECTED BOTH LEFT AND RIGHT LEGS
309,0.0003122589093730656,DIAGNOSIS_HYPOTHERMIA
310,0.00031190995682729066,"DIAGNOSIS_FEVER,ETIOLOGY UNKNOWN;INABILITY TO EAT"
311,0.00031157030131047624,DIAGNOSIS_DEGLOVING INJURY
312,0.0003082911907556209,DIAGNOSIS_HAIRY CELL LEUKEMIA
313,0.00030800886441024805,DIAGNOSIS_CA OF RIGHT ORAL CAVITY/SDA
314,0.00030525140548541514,DIAGNOSIS_ASTHMA;COPD EXACERBATION
315,0.00030417549043699495,DIAGNOSIS_PRIMARY SCLEROSING CHOLANGITIS/SDA
316,0.00030348554373172,DIAGNOSIS_AORTIC STENOSIS\AORTIC VALVE REPLACEMENT; W/ ATRIACURE MAZE
317,0.00030257047802191177,DIAGNOSIS_PULMONARY FIBROSIS;RESPIRATORY FAILURE
318,0.0003023805230731691,DIAGNOSIS_S/P MOTORCYCLE CRASH
319,0.0003023015075890206,DIAGNOSIS_THROMBOCYTOPENIA; ANEMIA
320,0.00030069604724388506,DIAGNOSIS_LEG WOUND
321,0.0002978510126478287,DIAGNOSIS_LEG INFECTION
322,0.0002972346895302426,DIAGNOSIS_HYDRONEPHROSIS
323,0.00029721313693796607,DIAGNOSIS_ARDS;PNEUMONIA
324,0.00029201727330411604,DIAGNOSIS_MENTAL STATUS CHANGES
325,0.00029109616822427204,DIAGNOSIS_PNEUMONIA-NSTEMI
326,0.000289916790240721,DIAGNOSIS_HYPOTENSIVE
327,0.0002898159144631006,DIAGNOSIS_LIVER FAILURE-TYLENOL OVERDOSE
328,0.00028890032486890015,DIAGNOSIS_LUNG CA LEFT/SDA
329,0.00028883065209152575,DIAGNOSIS_CHEST PAIN\CATH
330,0.00028809496527764446,DIAGNOSIS_SBP VS INCARCERATED HERNIA
331,0.0002875511560610119,DIAGNOSIS_PNA
332,0.00028619357179214555,DIAGNOSIS_HYPONATREMIA
333,0.0002852555046417642,DIAGNOSIS_MORBID OBESITY/SDA
334,0.00028193964016789535,DIAGNOSIS_ESOPHAGEAL CA
335,0.0002818053993094103,DIAGNOSIS_HEAD TRAUMA
336,0.00027946567621155583,DIAGNOSIS_? PNA INFILTRATE
337,0.00027764066398395826,DIAGNOSIS_BILATERAL FOOT GANGRENE
338,0.0002760450571980956,DIAGNOSIS_BRAIN METASTASES
339,0.0002758853104757562,DIAGNOSIS_RESPIRATORY ARREST
340,0.000274964744956367,DIAGNOSIS_PLEURAL EFFUSION
341,0.00027451158755644107,DIAGNOSIS_CHOLEDOCHOLITHIASIS\ERCP 
342,0.0002741882388968428,DIAGNOSIS_LEFT LEG ULCER;PERIPHERAL VASCULAR DISEASE
343,0.0002713352597023055,DIAGNOSIS_URINARY TRACT INFECTION
344,0.00027072236180620277,DIAGNOSIS_S/P TRANSPLANT
345,0.00027058566965343584,DIAGNOSIS_BILIARY COLIC
346,0.00027005316478876144,DIAGNOSIS_CHOLECYSTITIS
347,0.0002657520627497044,DIAGNOSIS_BRAIN;CHEST AND LIVER MASS
348,0.000263120448050012,DIAGNOSIS_NEC PANCREATITIS
349,0.00026299910285898845,DIAGNOSIS_VISION LOSS
350,0.00026036444962061875,DIAGNOSIS_CHRONIC RENAL FAILURE/SDA\TRANSPLANT KIDNEY RECIPIENT 
351,0.00025953374422077425,DIAGNOSIS_SEIZURE/DIABETIC KETOACIDOSIS/ALTERED MENTAL STATUS
352,0.00025803852913829913,DIAGNOSIS_BLADDER CA/SDA
353,0.0002558542290406708,DIAGNOSIS_NONHODGKINS LYMPHOMA/FEVER
354,0.00025541339516851956,DIAGNOSIS_PANCREATIC MASS
355,0.0002534598690240624,DIAGNOSIS_PANCYTOPENIA
356,0.00025010100228269847,DIAGNOSIS_RIGHT ANKLE FRACTURE/SDA
357,0.0002498047703443846,DIAGNOSIS_SEPSIS;TELEMETRY
358,0.00024888884993604055,DIAGNOSIS_TRACHEAL STENOSIS/SDA
359,0.0002481015874292727,DIAGNOSIS_ASCENDING & DESCENDING AORTA\ ASCENDING AORTIC ARCH W/CABG
360,0.0002480360618613267,DIAGNOSIS_BLOCKED PORT-A-CATH
361,0.00024787464835108634,DIAGNOSIS_MITRAL REGURGITATION
362,0.00024418623771324207,"DIAGNOSIS_S/P FALL, S/P R/O MI"
363,0.00024378728375189365,DIAGNOSIS_URINARY RETENTION
364,0.00024364655057324003,DIAGNOSIS_ANEMIA;TELEMETRY
365,0.0002428156248539383,DIAGNOSIS_R/O CANCER OF SPINE
366,0.00024231863505061877,DIAGNOSIS_UPPER GASTROINTESTINAL BLEED
367,0.00024008025059543732,DIAGNOSIS_HEMORRHAGIC SHOCK
368,0.00023929388795965937,DIAGNOSIS_SYNCOPE;TELEMETRY
369,0.0002366028890793983,"DIAGNOSIS_CAD,S/P FALL,SYNCOPAL EPISODE"
370,0.00023528411285994512,DIAGNOSIS_NON Q MI\CATH
371,0.00023429893645476006,DIAGNOSIS_INTRAPARENCHYMAL HEMORRHAGE
372,0.00023241516380323064,DIAGNOSIS_PRE TERM CONTRACTIONS;31 WEEKS
373,0.00023101086208836917,DIAGNOSIS_KNEE INFECTION
374,0.00023091757969258842,DIAGNOSIS_CUTANIOUS FISTULA
375,0.00023023507925935195,DIAGNOSIS_NECK MASS/SDA
376,0.0002302049063890718,DIAGNOSIS_ALTERED MENTAL STATUS;NAUSEA
377,0.00022855517713549984,DIAGNOSIS_LOW BACK PAIN
378,0.0002277823896024322,DIAGNOSIS_ELECTROLYTE ABNORMALATIES
379,0.0002276850014903285,DIAGNOSIS_SUBDURAL HEMORRHAGE
380,0.0002275961819644486,DIAGNOSIS_STERNAL WOUND INFECTION
381,0.0002274139713389066,DIAGNOSIS_PNEUMONIA-UNSSTABLE ANGINA
382,0.00022445940720528562,DIAGNOSIS_RIGHT HIND FOOT ARTHRITIS/SDA
383,0.000224374867789148,DIAGNOSIS_ISCHEMIC FOOT
